Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,Strength,Material_Cost_INR,Carbon_Emission_kgCO2,Strength_Norm,Cost_Norm,Carbon_Norm,Cost_Score,Carbon_Score,Optimization_Score
290.4,0.0,96.2,168.1,9.4,961.2,865.0,100,48.97,5815.645,293.69443,0.5810389933972842,0.36755443156845236,0.4225510881742119,0.6324455684315476,0.5774489118257882,0.5929931167629761
250.0,0.0,95.7,191.8,5.3,948.9,857.2,56,39.64,4957.87,249.48264,0.4648062788090196,0.24009919747518937,0.31994635156877477,0.7599008025248106,0.6800536484312252,0.5923917521435187
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,46.24,5457.05,289.5985,0.5470287778746731,0.3142714498195396,0.41304543778538333,0.6857285501804604,0.5869545622146166,0.5916851670361059
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,14,29.75,4414.799999999999,180.60944,0.34159710975457835,0.1594054095016202,0.16010852222113714,0.8405945904983798,0.8398914777788629,0.5909200719465999
295.7,0.0,95.6,171.5,8.9,955.1,859.2,56,48.72,5786.544999999999,297.43145,0.5779245047963125,0.36323051525926386,0.43122379635429803,0.6367694847407361,0.568776203645702,0.5903486744947658
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,56,28.63,4337.695,174.78135,0.327644200822225,0.14794851716416457,0.14658295269855548,0.8520514828358354,0.8534170473014445,0.5901892329454325
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,52.42,6003.5,323.7968,0.624018936090694,0.3954674658730075,0.49241131652165987,0.6045325341269925,0.5075886834783401,0.5900397724466802
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,25.73,3879.555,173.24601,0.2915161330509531,0.07987432410947382,0.14301980458128194,0.9201256758905262,0.8569801954187181,0.5900345343527876
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,28,40.15,5438.19,228.57934,0.47115983555500185,0.3114690765689797,0.27143491173147266,0.6885309234310203,0.7285650882685273,0.5898539207023878
284.0,15.0,141.0,179.0,5.5,842.0,801.0,28,43.73,5221.349999999999,281.3217,0.5157593123209169,0.27924921359700783,0.39383701207052585,0.7207507864029922,0.6061629879294741,0.589608099743575
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,59.49,6637.599999999999,359.97420000000005,0.7120966737261742,0.4896872367203018,0.5763702016531949,0.5103127632796982,0.42362979834680514,0.589533977269713
234.0,156.0,0.0,189.0,5.9,981.0,760.0,28,39.3,5111.65,241.50870000000003,0.460570574311698,0.2629490892286934,0.3014407897399604,0.7370509107713066,0.6985592102600395,0.5891878174136855
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,14,32.9,4914.76,185.53990000000005,0.380839666126822,0.23369356063363944,0.17155091235380648,0.7663064393663606,0.8284490876461935,0.5891087148165495
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100,40.15,5085.765,252.53627000000003,0.47115983555500185,0.2591028839481665,0.32703307892906636,0.7408971160518335,0.6729669210709337,0.5890459270581927
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,37.92,5580.62,197.83976,0.4433785972343342,0.33263249237371106,0.20009587503420795,0.6673675076262889,0.7999041249657921,0.5885072067651873
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,35.31,5288.8,189.39186,0.41086333624018945,0.2892714869665869,0.18049036812374192,0.7107285130334131,0.819509631876258,0.5879912043475125
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,71.62,6561.65,498.1169,0.8632116606453222,0.4784019637415099,0.8969655755899639,0.5215980362584901,0.10303442441003607,0.5877639454897926
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,14,33.09,4986.515,185.80863,0.3832066774635606,0.24435550615823742,0.1721745688686857,0.7556444938417626,0.8278254311313142,0.5874708199750496
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,52.45,6161.45,319.18758,0.6243926747228106,0.41893697037597255,0.48171444575355676,0.5810630296240274,0.5182855542464433,0.5870334833290229
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,52.43,6067.04,325.16844000000003,0.6241435156347328,0.4049087594223484,0.4955945570309784,0.5950912405776516,0.5044054429690217,0.5869459287040347
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56,72.3,7274.975,461.18823,0.8716830696399651,0.5843936338876168,0.8112631767832403,0.4156063661123832,0.18873682321675966,0.5869273321522682
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,43.38,5005.205,296.29125000000005,0.5113990282795565,0.2471326194166129,0.4285776714026163,0.7528673805833871,0.5714223285973836,0.5867719414349709
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,37.91,5617.95,198.4219,0.44325401769029527,0.3381792894809962,0.201446879401312,0.6618207105190038,0.798553120598688,0.5867204666245706
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.87,4751.4,167.6656,0.3430920642830448,0.2094201940264575,0.13006903967897088,0.7905798059735425,0.8699309603210291,0.5866737237151652
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,56,33.96,4877.81,204.67388,0.3940450977949421,0.22820322703829565,0.21595619379827402,0.7717967729617043,0.784043806201726,0.5859826936883287
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,33.05,5057.3,183.584,0.382708359287405,0.2548733211391959,0.16701174747659658,0.7451266788608041,0.8329882525234034,0.5858829124897543
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28,74.5,8417.885,413.4783699999999,0.8990905693285163,0.754216561342405,0.7005402764260669,0.245783438657595,0.29945972357393313,0.5858560752221402
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,48.28,6018.460000000001,286.42118,0.5724430048586023,0.3976903451852226,0.4056716562282197,0.6023096548147774,0.5943283437717803,0.5853810020759406
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,26.97,4469.35,157.2687,0.3069639965117728,0.16751089522898177,0.10594038110140436,0.8324891047710182,0.8940596188985956,0.5851191791732899
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,29.72,4781.45,167.3973,0.3412233711224617,0.213885269115499,0.12944638108877948,0.786114730884501,0.8705536189112205,0.5847787730101612
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44,6211.799999999999,320.05640000000005,0.6242680951787717,0.42641838570819335,0.4837307641893753,0.5735816142918067,0.5162692358106247,0.5845967601149937
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100,35.34,4747.255,230.92895,0.41123707487230604,0.20880429598172956,0.2768877810944978,0.7911957040182704,0.7231122189055021,0.5841955181670961
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,29.87,4809.05,168.33737999999997,0.3430920642830448,0.21798630314070855,0.13162807653219027,0.7820136968592915,0.8683719234678098,0.5841424372232977
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,56,39.27,5085.765,252.53627000000003,0.4601968356795815,0.2591028839481665,0.32703307892906636,0.7408971160518335,0.6729669210709337,0.5835644271204825
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,56,34.2,4787.485,217.30059,0.397035006851875,0.21478199883804028,0.2452596952792871,0.7852180011619597,0.7547403047207129,0.5835070798966056
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,24.28,3821.06,173.64800000000002,0.2734520991653171,0.07118265797524814,0.1439527249192285,0.9288173420247519,0.8560472750807715,0.5829422038590394
250.0,0.0,95.7,187.4,5.5,956.9,861.2,56,38.33,4995.25,249.94132,0.44848635853992774,0.24565342399194046,0.3210108355126771,0.7543465760080595,0.6789891644873229,0.5825771143938094
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,29.73,4831.015,168.16761000000002,0.3413479506665006,0.22125004271910442,0.1312340819408494,0.7787499572808956,0.8687659180591506,0.5825529441682619
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28,61.09,6835.124999999999,376.66973,0.7320294007723933,0.5190371188155736,0.6151164378525924,0.4809628811844264,0.3848835621474076,0.5824763112191551
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,100,45.37,5942.405000000001,265.22013000000004,0.5361903575432914,0.38638947044655203,0.3564692115633759,0.613610529553448,0.6435307884366241,0.5823805082691638
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,41.54,5261.545,267.92095,0.4884763921764047,0.28522171586669254,0.3627371533209635,0.7147782841333075,0.6372628466790364,0.5822484787912883
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28,28.02,4094.48,197.63710000000003,0.32004484863585403,0.11180964069889932,0.19962555080801275,0.8881903593011007,0.8003744491919873,0.582163626441199
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,30.88,4837.15,181.6643,0.3556745982309705,0.22216163126057753,0.16255659393358335,0.7778383687394225,0.8374434060664167,0.5816577428169449
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,14,38.6,5389.390000000001,229.61098,0.45185000622897725,0.3042179729302038,0.27382909551076856,0.6957820270697962,0.7261709044892315,0.5814132360042455
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.54,5276.85,268.5465,0.4884763921764047,0.28749585810422273,0.36418890166645074,0.7125041418957773,0.6358110983335492,0.5813170061455339
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,32.88,4402.82,232.1479,0.3805905070387443,0.15762532299357646,0.2797166655093835,0.8423746770064235,0.7202833344906165,0.5809597563936322
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,14,31.81,4968.735000000001,187.38705,0.3672604958265853,0.24171360815214238,0.17583769511516328,0.7582863918478576,0.8241623048848368,0.5792424220964663
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,29.41,4723.85,177.8333,0.3373614052572568,0.20532658941071413,0.1536657811902986,0.7946734105892859,0.8463342188097014,0.5789326099783751
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100,34.56,4726.995,233.51857,0.4015198704372743,0.2057938992661228,0.28289765488626634,0.7942061007338772,0.7171023451137337,0.5785870466805398
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28,27.94,4303.015,189.62201,0.3190482122835431,0.14279547875857534,0.18102448990731457,0.8572045212414247,0.8189755100926854,0.5785691139752991
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90,33.12,4455.05,236.5944,0.3835804160956771,0.1653860841217175,0.29003590300951815,0.8346139158782825,0.7099640969904819,0.5779347112650297
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28,52.3,5490.25,376.9875,0.6225239815622275,0.3192045777049365,0.6158539041970021,0.6807954222950635,0.38414609580299786,0.5774973703056291
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,14,47.71,6107.174999999999,288.73741,0.5653419708483868,0.4108723464006737,0.4110470587863974,0.5891276535993263,0.5889529412136025,0.5771911341274256
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.74,4129.3,158.0636,0.26672480378721813,0.11698348145099335,0.10778514932109562,0.8830165185490066,0.8922148506789044,0.5771702442005868
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,32.76,5218.3,185.4218,0.3790955525102778,0.27879601961958445,0.1712768311778779,0.7212039803804156,0.8287231688221222,0.5770295635557734
387.0,20.0,94.0,157.0,11.6,938.0,845.0,56,61.46,6907.950000000001,385.4621000000001,0.7366388439018314,0.5298580537027433,0.635521375268326,0.4701419462972567,0.36447862473167403,0.5769745647081483
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,28,37.4,5372.2300000000005,226.20002,0.43690046094431295,0.3016681996014865,0.2659130927347741,0.6983318003985135,0.7340869072652259,0.5765549073880913
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,43.58,5537.830000000001,281.94778,0.5138906191603339,0.3262744037527433,0.3952899904162099,0.6737255962472567,0.6047100095837901,0.5765542110379286
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,43.57,5538.25,281.9563,0.5137660396162951,0.3263368107922573,0.3953097632495622,0.6736631892077427,0.6046902367504379,0.5764713762976927
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,28,47.4,5890.799999999999,300.51484,0.5614800049831818,0.37872157693673536,0.43837958938601734,0.6212784230632646,0.5616204106139826,0.5764647109109027
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,69.66,6561.65,498.1169,0.8387940700137038,0.4784019637415099,0.8969655755899639,0.5215980362584901,0.10303442441003607,0.5755551501739834
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,32.77,5253.65,186.05638,0.37922013205431676,0.2840486121120175,0.17274953594181253,0.7159513878879825,0.8272504640581875,0.5754105290137008
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.07,4974.2,164.28160000000003,0.33312570075993525,0.24252564260677167,0.12221560446015717,0.7574743573932283,0.8777843955398428,0.5753775386132354
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28,23.74,4173.105,158.52217000000002,0.26672480378721813,0.12349238708412014,0.10884937798193822,0.8765076129158799,0.8911506220180618,0.5752769606270944
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,41.68,4800.14,311.4202,0.49022050579294885,0.21666238237387458,0.463688259095782,0.7833376176261254,0.536311740904218,0.5750225925290603
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,56,44.14,5942.405000000001,265.22013000000004,0.5208670736265106,0.38638947044655203,0.3564692115633759,0.613610529553448,0.6435307884366241,0.5747188663107734
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,32.84,5250.95,188.64090000000004,0.38009218886258883,0.28364742400085574,0.1787475738826308,0.7163525759991443,0.8212524261173693,0.5744473449604228
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,44.86,5225.3,320.0676,0.5298368007973091,0.2798361369448188,0.48375675664636425,0.7201638630551812,0.5162432433536357,0.5740201770008588
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,32.96,5408.4,181.80064,0.38158714339105526,0.30704263440916124,0.16287300568232238,0.6929573655908388,0.8371269943176776,0.5733146616726568
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28,24.05,3892.165,183.61985,0.2705867696524231,0.0817480211767887,0.16709494654651225,0.9182519788232113,0.8329050534534878,0.5730826428953864
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.07,5023.9,165.36608,0.33312570075993525,0.24991047561593505,0.12473241693831882,0.750089524384065,0.8752675830616812,0.5729021272414041
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28,62.05,6699.299999999999,412.6674000000001,0.7439890370001246,0.4988551280012954,0.6986582136721069,0.5011448719987046,0.3013417863278931,0.5726161830817118
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,38.8,4869.8,280.2866,0.4543415971097546,0.22701303564184894,0.39143479847862445,0.7729869643581511,0.6085652015213756,0.572558840024759
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.24,4821.7,309.9066,0.48473900585523866,0.2198659437355961,0.46017556419412814,0.7801340562644039,0.5398244358058719,0.5723591259451883
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,100,33.56,5157.98,205.93888,0.3890619160333874,0.26983318003985124,0.21889194898497605,0.7301668199601488,0.7811080510150239,0.5723496757604869
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.7,4689.0,291.3036,0.45309580166936597,0.20014829101294052,0.41700255728644703,0.7998517089870595,0.5829974427135529,0.5722601887598361
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,67.11,6434.95,484.6217,0.8070262862837922,0.45957584015476927,0.8656465215223115,0.5404241598452307,0.13435347847768853,0.5722075527226259
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28,67.57,6749.2,469.555,0.8127569453095801,0.5062696786483227,0.8306804008333926,0.49373032135167727,0.16931959916660744,0.5721409527843613
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.79,5236.1,365.0676,0.5787965616045846,0.281440889389466,0.5881907356199518,0.718559110610534,0.41180926438004817,0.5719903745499378
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.96,5452.7,182.1058,0.38158714339105526,0.313625091196001,0.1635812073050686,0.686374908803999,0.8364187926949314,0.5714919970702602
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,44.87,5277.105,321.26697,0.529961380341348,0.287533748092499,0.4865402006766209,0.712466251907501,0.5134597993233792,0.571462202978394
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,26.14,4596.1,164.1454,0.2966238943565467,0.18634444822518836,0.12189951761713036,0.8136555517748116,0.8781004823828696,0.5712509557176937
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,48.85,5264.42,365.2104,0.5795440388688178,0.2856489069109852,0.5885221394465612,0.7143510930890148,0.4114778605534388,0.5712292578450223
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,42.64,5346.1,293.5317999999999,0.5021801420206803,0.2977855902145762,0.4221736637742011,0.7022144097854238,0.5778263362257989,0.5711002575131459
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.28,5767.4,284.81828,0.5226111872430548,0.36038579437474816,0.4019517178971806,0.6396142056252518,0.5980482821028195,0.5707212155535453
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14,25.48,4337.695,174.78135,0.28840164444998134,0.14794851716416457,0.14658295269855548,0.8520514828358354,0.8534170473014445,0.5705679547593107
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,44.28,5775.0,284.636,0.5226111872430548,0.36151506461357397,0.40152869065968494,0.638484935386426,0.5984713093403151,0.5705446548032127
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,42.64,5359.17,293.81092000000007,0.5021801420206803,0.2997276378489778,0.42282143293444835,0.7002723621510222,0.5771785670655516,0.5704528033144836
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28,31.27,4971.089999999999,197.29016000000004,0.3605332004484864,0.2420635333379889,0.19882038803767726,0.7579364666620111,0.8011796119623227,0.5700456198803266
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.7,4381.65,261.3813,0.39080602964993155,0.15447971102568925,0.34756022730774966,0.8455202889743108,0.6524397726922504,0.5698930302416061
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,56,36.97,5070.705,252.43035,0.4315435405506416,0.25686514581701947,0.32678726455011337,0.7431348541829805,0.6732127354498867,0.5698586676835375
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11,4658.6,291.0676,0.44574560857107265,0.1956312100576374,0.4164548590856078,0.8043687899423626,0.5835451409143921,0.569851286999725
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,26.86,4633.9,172.904,0.30559362152734526,0.19196108178145344,0.1422260831335318,0.8080389182185466,0.8577739168664682,0.5692500195349264
290.4,0.0,96.2,168.1,9.4,961.2,865.0,56,45.08,5815.645,293.69443,0.5325775507661642,0.36755443156845236,0.4225510881742119,0.6324455684315476,0.5774489118257882,0.568762395447416
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,26.15,4656.6050000000005,164.93193000000002,0.29674847390058556,0.19533477661994558,0.12372486111673253,0.8046652233800544,0.8762751388832675,0.5686093275161233
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28,64.02,6288.25,467.5685,0.7685312071757817,0.4377779527816451,0.8260702208504807,0.5622220472183549,0.17392977914951935,0.5683035601798594
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,26.86,4665.259999999999,173.09029999999998,0.30559362152734526,0.19662080739850296,0.1426584398064824,0.803379192601497,0.8573415601935176,0.5679769989624263
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,14,42.22,5900.224999999999,260.79959,0.49694780117104775,0.3801220206210687,0.34621022086533354,0.6198779793789313,0.6537897791346665,0.5668908402139233
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28,55.5,6974.004999999999,336.11951000000005,0.6623894356546656,0.5396730465482218,0.5210093084558292,0.4603269534517782,0.47899069154417084,0.56602412907632
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.33,4658.6,291.0676,0.4360284041360409,0.1956312100576374,0.4164548590856078,0.8043687899423626,0.5835451409143921,0.5649926847822091
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,28.99,5000.2,180.4422,0.3321290644076243,0.24638893552907037,0.15972039914016956,0.7536110644709296,0.8402796008598304,0.5645371985365022
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365,29.79,4193.5,240.7184,0.3420954279307338,0.12652284320528495,0.2996066969936753,0.873477156794715,0.7003933030063247,0.5645153289156268
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,56,36.64,5142.705,253.55835,0.42743241559735895,0.26756349544800073,0.3294050762897179,0.7324365045519993,0.6705949237102822,0.5644740648642499
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,28,31.12,5207.924999999999,190.53939000000003,0.3586645072879034,0.2772544171553978,0.18315350421022114,0.7227455828446022,0.8168464957897789,0.5642302733025469
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,56,37.27,5562.115,234.25635000000003,0.43528092687180775,0.3298828679303596,0.2846098615753138,0.6701171320696404,0.7153901384246861,0.5640172810594855
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.99,5025.01,180.99264,0.3321290644076243,0.25007540850607946,0.1609978355709744,0.7499245914939205,0.8390021644290255,0.5632962211845487
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,69.84,7232.15,478.5043,0.8410365018064035,0.5780303446800226,0.8514495343451332,0.42196965531997743,0.14855046565486685,0.5631482811469128
249.1,0.0,98.8,158.1,12.8,987.8,889.0,56,42.03,5933.215,263.31643,0.4945807898343093,0.38502394498670867,0.3520511901017754,0.6149760550132913,0.6479488098982247,0.5630216111450337
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28,68.3,7274.975,461.18823,0.8218512520244177,0.5843936338876168,0.8112631767832403,0.4156063661123832,0.18873682321675966,0.5620114233444945
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,36.15,4592.75,288.1619,0.42132801793945435,0.18584667779096908,0.40971144102552876,0.8141533222090309,0.5902885589744713,0.5617744792656028
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,17.96,3624.8,154.88110000000003,0.19471782733275197,0.0420207399394652,0.10039934625257468,0.9579792600605348,0.8996006537474253,0.561753892118366
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,18.2,3823.975,145.17381,0.1977077363896848,0.07161579254711359,0.07787110359145205,0.9283842074528864,0.9221288964085479,0.5614821441602009
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,32.33,4381.65,261.3813,0.37373863211660646,0.15447971102568925,0.34756022730774966,0.8455202889743108,0.6524397726922504,0.5613593314749435
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,42.13,5578.45,290.11409999999995,0.4958265852746979,0.33231005600288843,0.41424201910891173,0.6676899439971116,0.5857579808910882,0.5612752738593989
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,36.35,6100.2,194.7264,0.4238196088202318,0.4098359437801725,0.19287052897249224,0.5901640562198275,0.8071294710275078,0.5612331862219497
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365,41.05,4977.55,317.15440000000007,0.4823719945185001,0.24302341304099095,0.4769959329231231,0.756976586959009,0.523004067076877,0.5611811607682216
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,30.65,5221.1,190.1766,0.3528092687180765,0.27921206654967823,0.182311557471736,0.7207879334503218,0.817688442528264,0.5610237283536847
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,42.14,5582.25,290.47592,0.4959511648187368,0.3328746911223014,0.4150817147149612,0.6671253088776986,0.5849182852850388,0.5609864809500528
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.31,6561.65,498.1169,0.8095178771645697,0.4784019637415099,0.8969655755899639,0.5215980362584901,0.10303442441003607,0.5609170537494164
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,56,31.72,5157.98,205.93888,0.3661392799302355,0.26983318003985124,0.21889194898497605,0.7301668199601488,0.7811080510150239,0.5608883577089109
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56,31.54,4747.255,230.92895,0.36389684813753587,0.20880429598172956,0.2768877810944978,0.7911957040182704,0.7231122189055021,0.560525404799711
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,42.13,5038.5,326.56359999999995,0.4958265852746979,0.2520798631799952,0.4988323816999735,0.7479201368200048,0.5011676183000264,0.5601852314173568
355.0,19.0,97.0,145.0,12.3,967.0,871.0,28,55.45,6783.15,358.3655,0.6617665379344713,0.5113142476757091,0.5726368029426432,0.4886857523242909,0.4273631970573568,0.5598955063126476
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,36.35,6133.775000000001,195.10535,0.4238196088202318,0.4148247922365642,0.19374997911320418,0.5851752077634358,0.8062500208867958,0.5597661115726738
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28,30.08,4455.05,236.5944,0.345708234707861,0.1653860841217175,0.29003590300951815,0.8346139158782825,0.7099640969904819,0.5589986205711216
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69,4481.55,166.6449,0.26610190606702383,0.16932367113867586,0.1277002449603411,0.8306763288613241,0.872299755039659,0.5587949740087577
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28,66.0,7373.58,435.8465,0.7931979568954778,0.5990451722954346,0.7524512279393663,0.40095482770456536,0.24754877206063375,0.5587248783890386
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,23.7,4490.165,166.39600999999996,0.2662264856110627,0.17060375838966058,0.1271226322264135,0.8293962416103394,0.8728773677735865,0.5586816451515129
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28,33.73,5072.38,236.8951,0.3911797682820481,0.2571140310341291,0.2907337540645705,0.7428859689658709,0.7092662459354295,0.5586279378663492
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,39.38,4874.1,310.2626,0.461567210664009,0.22765196485592143,0.4610017530055636,0.7723480351440786,0.5389982469944363,0.5586201758666333
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,21.91,4379.3,154.4448,0.24392674722810517,0.15413052878078926,0.09938680080754847,0.8458694712192107,0.9006131991924515,0.5585840412169681
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,26.23,4794.8,174.4404,0.2977451102528965,0.21586892144291014,0.14579169125119895,0.7841310785570899,0.854208308748801,0.5584574019529209
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,39.0,4821.7,309.9066,0.456833187990532,0.2198659437355961,0.46017556419412814,0.7801340562644039,0.5398244358058719,0.558406217012835
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,26.23,4795.915,174.53214999999997,0.2977451102528965,0.21603459727400098,0.14600462053055052,0.783965402725999,0.8539953794694495,0.5583627506753104
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,21.07,4056.705,167.35841000000005,0.23346206552884016,0.10619672184736717,0.1293561269233955,0.8938032781526328,0.8706438730766045,0.5578428205717294
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,43.8,5885.91,295.43828,0.5166313691291889,0.3779949806909647,0.42659813693494736,0.6220050193090353,0.5734018630650526,0.5571674051581164
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270,40.27,4977.55,317.15440000000007,0.47265479008346833,0.24302341304099095,0.4769959329231231,0.756976586959009,0.523004067076877,0.5563225585507057
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,32.05,4648.155,250.69561,0.3702504048835181,0.19407920642019838,0.3227613578682324,0.8059207935798016,0.6772386421317675,0.5559150613696513
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,40.93,5580.4,286.78040000000004,0.48087703999003373,0.3325998029720608,0.40650531787103966,0.6674001970279392,0.5934946821289604,0.5556622397842417
